,CUSTOMER_ID,ANCHOR_CUTOFF,NEXT_ANCHOR_CUTOFF,has_order,window_adds,window_removes,window_purchases,shipping_time,window_total_profit,window_total_volume,window_num_unique_materials,total_order_quantity,sales_office_desc,mode_distribution_mode,mode_cold_drink_channel,mode_sub_trade_channel,mode_most_frequent_event,mode_device_category,mode_device_brand,mode_device_os,mode_pack_type,mode_trade_mark,mode_flavour,mode_bev_cat,mode_pack_size_oz,scheduled_frequency
109,600083255,2025-05-16 10:30:00,2025-05-30 10:30:00,1,390,65,65,24hrs,136829.88000000204,4392.0,13,4452.0,"Lewiston, ID",OFS,Restaurant,Restaurant,remove_from_cart,desktop,Apple,Macintosh,Bag-In-Box,Fizz Factory,Vanilla Latte,CORE SPARKLING,640.0,14
110,501625397,2025-02-05 15:30:00,2025-02-12 15:30:00,0,0,0,0,24hrs,200.21000000000004,20.0,9,,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Ginger Snap,TEA,18.5,7
111,501726327,2024-09-19 12:00:00,2024-09-26 12:00:00,0,0,0,0,24hrs,100.64,6.0,2,,,,,,,,,,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
112,501706031,2024-08-15 15:00:00,2024-08-22 15:00:00,0,0,0,0,24hrs,6866.62,230.0,5,,,,,,,,,,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,16.9,7
113,501591817,2025-04-16 15:00:00,2025-04-30 15:00:00,1,490,0,98,24hrs,25216.74000000001,252.0,3,126.0,"Pueblo, CO",Sideload,Restaurant,Mexican Fast Food,page_view,desktop,Google,Windows,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,14
114,501110815,2025-01-23 11:00:00,2025-01-30 11:00:00,0,0,0,0,24hrs,27134.309999999987,3576.0,49,,"Tucson, AZ",Rapid Delivery,Institution,University,nav_link_click,desktop,Microsoft,Windows,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0,7
115,501700365,2025-04-14 15:00:00,2025-04-21 15:00:00,0,0,0,0,24hrs,501.89,20.0,3,,,,,,,,,,Bag-In-Box,Fizz Factory,Ginger Snap,TEA,320.0,7
116,501700073,2025-05-13 12:00:00,2025-06-10 12:00:00,0,0,0,0,24hrs,283.72,4.0,2,,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Raspberry Lemonade,DAIRY/SOY BEVERAGES,14.0,28
117,501596000,2025-02-17 15:00:00,2025-03-17 15:00:00,0,0,0,0,24hrs,39.2,2.0,1,,,,,,,,,,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,28
118,501700073,2024-07-30 12:00:00,2024-08-06 12:00:00,0,0,0,0,24hrs,283.72,4.0,2,,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Raspberry Lemonade,DAIRY/SOY BEVERAGES,14.0,7
119,501496607,2025-01-24 11:00:00,2025-02-07 11:00:00,0,0,0,0,24hrs,9206.15,798.0,12,,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
120,600559820,2024-07-18 11:00:00,2024-07-25 11:00:00,1,0,0,0,24hrs,3376.8799999999974,160.0,4,111.0,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
121,600055307,2024-11-18 18:00:00,2024-11-25 18:00:00,0,0,0,0,72hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,7
122,501217713,2024-11-14 13:00:00,2024-12-12 13:00:00,1,0,0,0,24hrs,333.96,8.0,2,4.0,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,28
123,600583028,2025-03-31 11:30:00,2025-04-07 11:30:00,1,0,0,0,24hrs,56996.36000000006,11096.0,78,10410.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,7
124,501172661,2025-05-14 15:00:00,2025-05-28 15:00:00,0,0,0,0,24hrs,1782.8600000000001,155.0,18,,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),0.0,14
125,501662247,2024-06-13 16:30:00,2024-06-20 16:30:00,0,0,0,0,48hrs,333.83,18.0,3,,,,,,,,,,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
126,501327630,2024-06-05 14:00:00,2024-06-19 14:00:00,0,0,0,0,24hrs,2207.6599999999994,117.0,13,,,,,,,,,,Plastic Bottle - Other,Blueberry Hill,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,14
127,501680873,2024-11-21 10:00:00,2024-11-28 10:00:00,0,0,0,0,24hrs,408.44,16.0,2,,"Ogden, UT",Sideload,Restaurant,Dining,page_view,desktop,Google,Windows,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,7
128,501736945,2025-04-09 10:00:00,2025-04-23 10:00:00,0,0,0,0,24hrs,343.32000000000005,11.0,1,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,14
129,500955541,2025-01-22 14:00:00,2025-02-05 14:00:00,0,0,0,0,24hrs,149.69,12.0,4,,,,,,,,,,Aluminum Can,Fizz Factory,Berry Blast,ENERGY DRINKS,16.0,14
130,500834808,2025-01-23 13:30:00,2025-01-30 13:30:00,1,0,0,0,24hrs,11979.079999999996,468.0,8,420.0,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,7
131,501774965,2025-02-05 15:00:00,2025-02-12 15:00:00,1,0,0,0,48hrs,839.7200000000001,28.0,1,21.0,"Alamosa, CO",Sideload,Restaurant,Restaurant,page_view,desktop,Microsoft,Windows,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,7
132,501717753,2024-08-29 15:00:00,2024-09-05 15:00:00,0,0,0,0,24hrs,1050.71,89.0,8,,,,,,,,,,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),33.8,7
133,501754006,2025-05-01 15:30:00,2025-05-29 15:30:00,0,0,0,0,48hrs,113.97,16.0,4,,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,28
134,501713367,2024-09-06 15:30:00,2024-09-20 15:30:00,0,0,0,0,24hrs,232.92,8.0,1,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,14
135,600254542,2025-01-21 13:30:00,2025-02-04 13:30:00,1,552,0,92,24hrs,159916.3200000009,10044.0,40,9996.0,"Albuquerque, NM",Rapid Delivery,Hotel,Motel,nav_link_click,desktop,Microsoft,Windows,Plastic Bottle - Other,Fizz Factory,Vanilla Latte,CORE SPARKLING,20.0,14
136,501431257,2025-05-01 15:00:00,2025-05-29 15:00:00,0,0,0,0,24hrs,312.5000000000001,83.0,8,,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Mint Cookie,DAIRY/SOY BEVERAGES,14.0,28
137,600554122,2025-02-10 15:30:00,2025-02-24 15:30:00,0,152,0,152,24hrs,18450.639999999992,2112.0,14,,"Wilsonville, OR",OFS,Restaurant,Pizza Fast Food,nav_link_click,desktop,Apple,Macintosh,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
138,501633167,2024-11-18 18:00:00,2024-12-02 18:00:00,0,0,0,0,72hrs,53.02,2.0,1,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,14
139,501687596,2025-02-03 15:30:00,2025-02-10 15:30:00,0,0,0,0,24hrs,30103.72,1660.0,7,,,,,,,,,,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,7
140,500376318,2024-06-27 12:00:00,2024-07-04 12:00:00,0,0,0,0,24hrs,4590.499999999998,251.0,21,,,,,,,,,,Plastic Bottle - Other,Billy's Lemonade,Banana,SPORTS DRINKS,20.0,7
141,500829797,2025-05-16 15:00:00,2025-06-13 15:00:00,0,0,0,0,24hrs,2051.17,161.0,6,,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,28
142,501506885,2025-01-17 15:00:00,2025-01-31 15:00:00,1,0,0,0,24hrs,194.89000000000001,16.0,3,6.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,14
143,501201791,2025-01-02 12:00:00,2025-01-30 12:00:00,1,0,0,0,24hrs,2947.2000000000003,140.0,5,105.0,"Reno, NV",OFS,Restaurant,Fast Food,select_promotion,desktop,Apple,Macintosh,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,16.0,28
144,600560762,2025-03-05 16:00:00,2025-03-12 16:00:00,1,0,0,0,24hrs,11016.839999999997,764.0,11,420.0,,,,,,,,,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,CORE SPARKLING,20.0,7
145,501662215,2024-12-10 10:00:00,2025-01-07 10:00:00,0,0,0,0,24hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,28
146,500799419,2025-03-03 11:00:00,2025-03-17 11:00:00,1,658,188,188,24hrs,104202.45000000001,8943.0,13,7128.0,"Boise, ID",Sideload,Hotel,Motel,nav_link_click,desktop,Microsoft,Windows,Plastic Bottle - Other,Blueberry Hill,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),16.9,14
147,501507589,2025-05-05 15:00:00,2025-06-02 15:00:00,0,0,0,0,24hrs,2440.6800000000007,44.0,2,,"Johnstown, CO",Sideload,Restaurant,Bar,Get_Banner_Images_Time_Comparison,mobile,Apple,iOS,Bag-In-Box,Sam's,Chocolate Chip,FRUIT/VEGETABLE STILL DRINKS,320.0,28
148,501778023,2025-02-20 14:00:00,2025-02-27 14:00:00,0,0,0,0,24hrs,108.94,4.0,2,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,7
149,501002340,2025-02-11 15:00:00,2025-03-11 15:00:00,0,0,0,0,24hrs,6704.449999999998,705.0,16,,"Denver, CO",OFS,Store,General Store,nav_link_click,desktop,Microsoft,Windows,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,CORE SPARKLING,20.0,28
150,501423076,2024-07-16 16:00:00,2024-07-30 16:00:00,1,8,0,8,24hrs,3930.840000000001,396.0,5,297.0,"Arlington, WA",OFS,Hotel,Motel,view_item_list,desktop,Google,Windows,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,14
151,501761546,2024-12-30 18:00:00,2025-01-06 18:00:00,0,1182,591,197,72hrs,10691.940000000006,1736.0,4,,"Draper, UT",Sideload,Restaurant,Dining,nav_link_click,desktop,Google,Windows,Aluminum Can,Bobby's Bottles,Matcha,ENERGY DRINKS,16.0,7
152,501496307,2025-02-18 18:00:00,2025-03-18 18:00:00,1,0,0,0,72hrs,11080.639999999987,1092.0,21,920.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,28
153,500982267,2025-03-07 16:00:00,2025-03-21 16:00:00,1,0,0,0,24hrs,18250.05000000001,1185.0,7,832.0,,,,,,,,,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
154,501645156,2025-02-14 13:30:00,2025-02-21 13:30:00,1,0,0,0,24hrs,36686.150000000016,2385.0,7,1659.0,,,,,,,,,Glass Bottle  - Other,Grandma's Pantry,Vanilla Latte,CORE SPARKLING,0.0,7
155,500285044,2024-12-06 18:00:00,2025-01-03 18:00:00,1,94,0,94,72hrs,369533.52000000235,29376.0,19,29898.0,"Draper, UT",Sideload,Distributor,Food Distributor,nav_link_click,desktop,Google,Windows,Aluminum Can,Bobby's Bottles,Vanilla Latte,CORE SPARKLING,20.0,28
156,501766254,2025-01-27 14:00:00,2025-02-10 14:00:00,1,0,0,0,24hrs,2170.66,184.0,21,102.0,,,,,,,,,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
157,501667593,2025-05-12 12:00:00,2025-05-26 12:00:00,1,0,0,0,24hrs,32137.35,2916.0,4,2200.0,,,,,,,,,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
158,600685860,2024-07-15 11:00:00,2024-07-22 11:00:00,1,0,0,0,24hrs,20714.339999999982,1719.0,33,1743.0,,,,,,,,,Plastic Bottle - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,7
159,501689334,2024-08-12 12:00:00,2024-08-19 12:00:00,0,0,0,0,24hrs,240.35,13.0,4,,,,,,,,,,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),23.7,7
160,501421161,2024-06-05 14:00:00,2024-06-12 14:00:00,0,0,0,0,24hrs,4036.0299999999993,165.0,13,,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,7
161,501417866,2025-03-31 11:30:00,2025-04-28 11:30:00,1,0,0,0,24hrs,899.8600000000001,24.0,3,15.0,,,,,,,,,Bag-In-Box,Fizz Factory,Tangerine,CORE SPARKLING,640.0,28
162,501769903,2024-12-27 15:30:00,2025-01-03 15:30:00,0,0,0,0,24hrs,59.98,2.0,1,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,7
163,501208103,2025-05-12 10:30:00,2025-05-19 10:30:00,0,0,0,0,24hrs,11772.750000000002,5892.0,21,,"Lewiston, ID",OFS,Distributor,Food Distributor,button_click,desktop,Microsoft,Windows,Bag-In-Box,Sam's,Caramel Macchiato,CORE SPARKLING,320.0,7
164,600053486,2024-11-28 18:00:00,2024-12-26 18:00:00,1,139,0,139,72hrs,64271.8800000003,1836.0,7,1620.0,"Draper, UT",Sideload,Hotel,Motel,proceed_to_checkout,desktop,Microsoft,Windows,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,28
165,500282158,2024-06-20 15:00:00,2024-06-27 15:00:00,0,0,0,0,24hrs,1351.4399999999998,133.0,17,,,,,,,,,,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
166,501641905,2024-11-28 18:00:00,2024-12-12 18:00:00,1,223,892,223,72hrs,57094.50000000009,1938.0,9,1326.0,"Draper, UT",Sideload,Restaurant,Bar,update_cart,desktop,Google,Windows,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0,14
167,500722630,2024-06-07 14:00:00,2024-06-14 14:00:00,1,0,0,0,24hrs,248636.2000000017,27780.0,77,24576.0,"Tacoma, WA",OFS,Hot Beverage,Convenience Store,pay_invoice_click,desktop,Google,Windows,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,7
168,501511737,2024-11-25 18:00:00,2024-12-23 18:00:00,0,0,0,0,72hrs,111.63999999999999,4.0,1,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,28
169,501665417,2025-01-24 13:30:00,2025-01-31 13:30:00,0,0,0,0,24hrs,3641.8100000000004,109.0,8,,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,7
170,600080851,2024-12-17 12:00:00,2025-01-14 12:00:00,1,1584,198,198,24hrs,14974.279999999952,2090.0,8,1482.0,"Reno, NV",OFS,Store,General Store,add_to_cart,desktop,Microsoft,Windows,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,28
171,600057747,2024-11-19 18:00:00,2024-12-17 18:00:00,1,702,0,234,72hrs,2953.259999999998,72.0,2,54.0,"Draper, UT",Sideload,Attraction,Recreation Center,begin_checkout,desktop,Google,Windows,Bag-In-Box,Fizz Factory,Cinnamon Roll,CORE SPARKLING,640.0,28
172,501577330,2025-04-07 11:30:00,2025-04-21 11:30:00,0,0,0,0,24hrs,217.07999999999998,20.0,3,,,,,,,,,,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
173,500799760,2025-04-18 14:00:00,2025-05-16 14:00:00,0,0,0,0,24hrs,172.94,6.0,1,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,28
174,500516382,2024-06-12 15:00:00,2024-06-19 15:00:00,0,0,0,0,24hrs,557.85,20.0,1,,,,,,,,,,CO2 Tank,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,7
175,501354833,2024-12-25 12:00:00,2025-01-22 12:00:00,1,0,0,0,24hrs,1081.6200000000001,84.0,15,63.0,,,,,,,,,Plastic Bottle - Other,Oliver Originals,Berry Blast,CORE SPARKLING,0.0,28
176,501777123,2025-01-20 16:30:00,2025-01-27 16:30:00,0,0,0,0,48hrs,5916.929999999999,389.0,5,,,,,,,,,,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
177,501338711,2024-07-01 15:30:00,2024-07-08 15:30:00,0,0,0,0,48hrs,4431.74,160.0,7,,,,,,,,,,Bag-In-Box,Fizz Factory,Vanilla Latte,CORE SPARKLING,320.0,7
178,501780462,2025-01-30 11:30:00,2025-02-13 11:30:00,0,0,0,0,24hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,14
179,501780462,2025-03-31 11:30:00,2025-04-14 11:30:00,0,0,0,0,24hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,14
180,501598012,2025-02-04 15:00:00,2025-03-04 15:00:00,1,4292,740,1184,24hrs,129547.04000000026,10024.0,7,3990.0,"Denver, CO",OFS,Distributor,Food Distributor,purchase,desktop,Google,Windows,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,28
181,600258985,2025-03-24 10:30:00,2025-04-07 10:30:00,1,822,137,274,24hrs,314005.11999998766,32032.0,23,35904.0,"Glendale, AZ",Rapid Delivery,Hotel,Motel,purchase,desktop,Google,Windows,Plastic Bottle - Other,Fizz Factory,Ginger Snap,TEA,18.5,14
182,600060284,2024-11-19 18:00:00,2024-12-17 18:00:00,0,464,232,232,72hrs,17483.51999999998,608.0,7,,"Draper, UT",Sideload,Institution,Government Office,button_click,desktop,Google,Windows,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,320.0,28
183,501022648,2025-01-29 13:30:00,2025-02-12 13:30:00,1,0,0,0,24hrs,1089045.0000000163,62370.0,21,88128.0,"Albuquerque, NM",Rapid Delivery,Attraction,Recreation Center,nav_link_click,desktop,Google,Windows,Plastic Bottle - Other,Billy's Lemonade,Vanilla Raspberry,SPORTS DRINKS,20.0,14
184,501182277,2024-06-19 15:00:00,2024-07-17 15:00:00,1,0,0,0,24hrs,808.7799999999999,32.0,4,24.0,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Tangerine,CORE SPARKLING,20.0,28
185,500510668,2024-11-19 10:00:00,2024-11-26 10:00:00,1,0,0,0,24hrs,5591.719999999999,129.0,8,60.0,,,,,,,,,Bag-In-Box,Oliver Originals,Vanilla Latte,CORE SPARKLING,640.0,7
186,501753043,2025-05-12 11:00:00,2025-05-26 11:00:00,0,0,0,0,24hrs,6626.080000000011,432.0,4,,"Eugene, OR",Sideload,Restaurant,Mexican Fast Food,screen_view,mobile,Apple,iOS,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
187,501734475,2024-10-11 16:30:00,2024-10-18 16:30:00,0,0,0,0,48hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,7
188,501687626,2024-07-26 14:00:00,2024-08-02 14:00:00,0,0,0,0,24hrs,316.23,24.0,8,,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,7
189,501568316,2025-01-20 13:30:00,2025-02-17 13:30:00,1,0,0,0,24hrs,22381.860000000022,1950.0,36,1704.0,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Latte,CORE SPARKLING,20.0,28
190,501442030,2024-10-30 11:30:00,2024-11-13 11:30:00,1,1392,522,174,24hrs,38579.84,2054.0,4,1092.0,"Bremerton, WA",OFS,Attraction,Movie Theater,remove_from_cart,desktop,Apple,Macintosh,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,14
191,600054950,2024-11-27 18:00:00,2024-12-25 18:00:00,0,0,0,0,72hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,28
192,600071247,2025-02-03 15:00:00,2025-02-10 15:00:00,1,0,0,0,24hrs,113150.40000000122,13320.0,107,15392.0,,,,,,,,,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,7
193,501076370,2025-04-14 17:00:00,2025-04-28 17:00:00,1,0,0,0,,25877.550000000003,2250.0,23,2412.0,,,,,,,,,Plastic Bottle - Other,Billy's Lemonade,Vanilla Latte,SPORTS DRINKS,20.0,14
194,500956746,2024-11-18 18:00:00,2024-11-25 18:00:00,1,273,0,273,72hrs,465447.6000000005,31140.0,13,18900.0,"Draper, UT",Sideload,Restaurant,Mexican Fast Food,begin_checkout,desktop,Apple,Macintosh,Glass Bottle  - Other,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,7
195,501076596,2025-04-22 17:00:00,2025-05-06 17:00:00,1,0,0,0,,8695.88,820.0,32,1050.0,,,,,,,,,Plastic Bottle - Other,Fizz Factory,Vanilla Raspberry,SPORTS DRINKS,20.0,14
196,501811535,2025-04-24 18:00:00,2025-05-22 18:00:00,1,910,182,0,72hrs,0.0,0.0,1,90.0,"Draper, UT",Sideload,Restaurant,Fast Food,Get_Banner_Images_Plp_Count,mobile,Apple,iOS,0,0,0,0,0.0,28
197,500808640,2025-02-20 14:00:00,2025-03-20 14:00:00,0,1752,146,0,24hrs,19718.10000000001,2160.0,23,,"Colorado Springs, CO",OFS,Hot Beverage,Liquor Store,add_to_cart,desktop,Apple,Macintosh,Aluminum Can,Oliver Originals,Vanilla Latte,CORE SPARKLING,12.0,28
198,501736779,2024-10-31 15:00:00,2024-11-07 15:00:00,0,0,0,0,24hrs,218.12,7.0,3,,,,,,,,,,Bag-In-Box,Oliver Originals,Salted Caramel,CORE SPARKLING,320.0,7
199,501029016,2025-02-05 15:00:00,2025-02-12 15:00:00,1,0,0,0,24hrs,342913.28000000387,64128.0,75,68160.0,"Denver, CO",OFS,Hot Beverage,Mini-Market,button_click,desktop,Google,Windows,Aluminum Can,Lucy & Co.,Strawberry Tart,CORE SPARKLING,12.0,7
200,501536973,2025-01-22 14:00:00,2025-01-29 14:00:00,1,0,0,0,24hrs,1177.4000000000003,68.0,6,51.0,,,,,,,,,Plastic Bottle - Contour,Fizz Factory,Vanilla Latte,CORE SPARKLING,0.0,7
201,501546956,2025-05-12 15:00:00,2025-06-09 15:00:00,1,0,0,0,24hrs,344.21,10.0,3,5.0,,,,,,,,,Bag-In-Box,Fizz Factory,Tangerine,CORE SPARKLING,0.0,28
202,600552205,2025-02-11 11:00:00,2025-03-11 11:00:00,0,0,0,0,24hrs,157.96,6.0,2,,,,,,,,,,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,20.0,28
203,501686807,2024-07-23 11:00:00,2024-07-30 11:00:00,0,7790,615,205,24hrs,31187.799999999992,2000.0,19,,"Tucson, AZ",Rapid Delivery,Store,Hardware Store,view_item_list,desktop,Google,Windows,Plastic Bottle - Other,Oliver Originals,Vanilla Raspberry,CORE SPARKLING,20.0,7
204,501498561,2025-02-04 16:30:00,2025-02-11 16:30:00,0,0,0,0,48hrs,8955.79,349.0,27,,,,,,,,,,Bag-In-Box,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,21.0,7
205,501677517,2025-02-19 15:00:00,2025-03-19 15:00:00,1,966,161,161,24hrs,11720.880000000005,720.0,5,588.0,"Denver, CO",OFS,Hot Beverage,Liquor Store,proceed_to_checkout,desktop,Google,Windows,Plastic Bottle - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,28
206,600065303,2025-02-04 15:00:00,2025-03-04 15:00:00,1,0,0,0,24hrs,39767.29999999997,2290.0,31,2952.0,,,,,,,,,Plastic Bottle - Other,Pete's Popcorn,Strawberry Tart,ENHANCED WATER BEVERAGES,20.0,28
207,501307029,2025-05-12 11:00:00,2025-05-26 11:00:00,1,455,0,0,24hrs,62223.83999999905,4347.0,12,4704.0,"Eugene, OR",OFS,Restaurant,Fast Food,application_launched,mobile,Apple,iOS,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
208,501244587,2025-05-01 15:00:00,2025-05-29 15:00:00,1,828,92,92,24hrs,6676.559999999996,480.0,3,432.0,"Johnstown, CO",Sideload,Hotel,Motel,pay_invoice_click,desktop,Google,Windows,Plastic Bottle - Other,Pete's Popcorn,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,28
209,501724612,2024-09-12 11:00:00,2024-09-19 11:00:00,0,0,0,0,24hrs,0.0,0.0,1,,,,,,,,,,0,0,0,0,0.0,7
210,501634889,2025-02-11 15:30:00,2025-03-11 15:30:00,1,3213,0,306,24hrs,3228.5999999999995,168.0,5,84.0,"Wilsonville, OR",OFS,Restaurant,Pizza Fast Food,begin_checkout,desktop,Google,Windows,Plastic Bottle - Other,Fizz Factory,Vanilla Latte,CORE SPARKLING,20.0,28
211,501498663,2024-12-13 18:00:00,2025-01-10 18:00:00,0,220,220,0,72hrs,1990.6399999999996,136.0,2,,"Draper, UT",Sideload,Store,Specialty Food Store,update_cart,mobile,Samsung,Android,Glass Bottle  - Other,Fizz Factory,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),12.0,28
212,600685680,2025-02-04 15:30:00,2025-02-11 15:30:00,1,0,0,0,24hrs,29119.200000000008,2716.0,37,2436.0,,,,,,,,,Aluminum Can,Fizz Factory,Vanilla Latte,CORE SPARKLING,12.0,7
213,600555288,2025-02-07 11:00:00,2025-03-07 11:00:00,1,652,815,163,24hrs,45946.79999999999,2424.0,18,1656.0,"Bellevue, WA",OFS,Hot Beverage,Local Convenience,page_view,mobile,Apple,iOS,Aluminum Can,Fizz Factory,Vanilla Latte,ENERGY DRINKS,16.0,28
214,501106410,2025-01-31 11:00:00,2025-02-14 11:00:00,0,0,0,0,24hrs,2079.62,156.0,6,,,,,,,,,,Glass Bottle  - Contour,Oliver Originals,Vanilla Latte,CORE SPARKLING,0.0,14
215,600062085,2025-05-01 15:00:00,2025-05-29 15:00:00,1,176,0,88,48hrs,33679.61999999977,1716.0,6,1287.0,"Alamosa, CO",OFS,Restaurant,Restaurant,AccountSelect_SwitchAccount_Completed,mobile,Samsung,Android,Plastic Bottle - Other,Fizz Factory,Tangerine,OTHER NONALCOHOLIC BEVERAGES,0.0,28
216,501432852,2025-02-21 16:30:00,2025-03-21 16:30:00,1,0,0,0,48hrs,4432.019999999998,378.0,4,572.0,,,,,,,,,Plastic Bottle - Other,Blueberry Hill,Vanilla Raspberry,PACKAGED WATER (PLAIN & ENRICHED),20.0,28
